CustomerID,Customer Name,City,District,State,OMC,Class of Mkt,Latitude,Longitude,Fiscal Year,Month,MS Vol,HSD Vol
HPC41002235,M/S RAGHUNATH JEE FUEL PUMP,ASANSOL - RETAIL,WB-PASCHIM BARDHAMAN,West Bengal,HPCL,B,23.7,86.87,2024,July,30,26
HPC41002236,JEEN MATA AUTOMOBILES,ASANSOL - RETAIL,WB-PASCHIM BARDHAMAN,West Bengal,HPCL,B,23.73,86.81,2024,July,16,32
HPC41002238,M/S MAA ALOKA AUTOMOBILES  GOPALPUR,SARBARI MORE - RETAIL,WB-PURULIA,West Bengal,HPCL,C,23.66,86.79,2024,July,20,28
HPC41002240,M/s ADRIJA H P STATION   BRINDABANP,ARAMBAGH - RETAIL,WB-HOOGHLY,West Bengal,HPCL,C,22.86,87.79,2024,July,24,24
HPC41002242,M/S SRI BISHNU AUTO SERVICE  UKHRA,ONDAL - RETAIL,WB-PASCHIM BARDHAMAN,West Bengal,HPCL,C,23.65,87.23,2024,July,60,48
HPC41002336,MS/HSD LAXMI FILLING STATION,DEHRADUN - RETAIL,UT-DEHRADUN,Uttaranchal,HPCL,B,30.3,78,2024,July,135,65
HPC41002338,MS/HSD K M FILLING STATION,JASPUR - RETAIL,UT-UDHAM SINGH NGR,Uttaranchal,HPCL,C,29.26,78.82,2024,July,45,40
HPC41002340,TRIVENI SAI PETROLEUM,ROORKEE - RETAIL,UT-HARIDWAR,Uttaranchal,HPCL,C,29.88,77.88,2024,July,67.5,22.5
HPC41002342,SRI KRISHNA FILLING STATION,JWALAPUR - RETAIL,UT-HARIDWAR,Uttaranchal,HPCL,C,29.89,78.1,2024,July,33,15
HPC41002345,MS/HSD SHREE SHIV SHAKTI SERVICE ST,DEHRADUN - RETAIL,UT-DEHRADUN,Uttaranchal,HPCL,B,30.31,78.04,2024,July,75,21
HPC41002347,MS/HSD SUNDAR FILLING STATION,"MALETHI,SATPULI-RETAIL",UT-PAURI GARHWAL,Uttaranchal,HPCL,D1,29.92,78.72,2024,July,52,92
HPC41002349,MS HSD PARIHAR FILLING STATION,MUSYOLI - RETAIL,UT-BAGESHWAR,Uttaranchal,HPCL,D2,29.84,79.76,2024,July,48,72
HPC41002351,MS HSD CHANDRA SHEKHAR SERVICE STAT,BELPARAO - RETAIL,UT-NAINITAL,Uttaranchal,HPCL,D2,29.39,79.29,2024,July,28,32
HPC41002353,SAMAY SINGH FILLING STATION,BHADRABAD - RETAIL,UT-HARIDWAR,Uttaranchal,HPCL,D2,29.92,78.03,2024,July,54,30
HPC41002356,ASTITVA FILLING STATION,UTTARKASHI - RETAIL,UT-UTTARKASHI,Uttaranchal,HPCL,D1,30.8,78.17,2024,July,37,51
HPC41002358,MS/HSD HP CENTER  SECTOR 62,NOIDA - RETAIL,UP-GAUTAM BUDH NAGAR,Uttar Pradesh,HPCL,B,0,0,2024,July,506.44,188.78
HPC41002360,MS/HSD HP CENTER  SECTOR 82,NOIDA - RETAIL,UP-GAUTAM BUDH NAGAR,Uttar Pradesh,HPCL,B,0,0,2024,July,650.06,308.88
HPC41002363,MS/HSD SHRI JAMBHESHWAR AUTOCARE,SISONA - RETAIL,UP-MUZAFFARNAGAR,Uttar Pradesh,HPCL,D1,29.53,77.74,2024,July,40,44
HPC41002365,SRI GAYATRI FILLING CENTRE,ROHANA KALAN - RETAIL,UP-MUZAFFARNAGAR,Uttar Pradesh,HPCL,D2,29.55,77.69,2024,July,29,79
HPC41002367,MS HSD HAMARA PUMP GURANA UJJAWAL,GURANA - RETAIL,UP-BAGHPAT,Uttar Pradesh,HPCL,C,29.08,77.3,2024,July,30,26
HPC41002369,MS HSD TIRUPATI BALAJI FILLING STAT,BAHERI - RETAIL,UP-BAREILLY,Uttar Pradesh,HPCL,D2,28.73,79.49,2024,July,32,92
HPC41002371,SHIV KAILASH FUEL POINT,BHUNI - RETAIL,UP-MEERUT,Uttar Pradesh,HPCL,D2,29.14,77.56,2024,July,22,22
HPC41002376,HAMARA PUMP GANPATI FUEL SORON,SHAHPUR - RETAIL,UP-MUZAFFARNAGAR,Uttar Pradesh,HPCL,C,29.34,77.54,2024,July,40,44
HPC41002378,MS/HSD HAMARA PUMP SAFIYABAD LOTI,VILLAGE SAFIYABAD - RE,UP-MEERUT,Uttar Pradesh,HPCL,C,28.82,77.85,2024,July,16,20
HPC41002380,M/s N C ROY FILLING STATION  LALGAR,LALGARH - RETAIL,WB-JHARGRAM,West Bengal,HPCL,C,22.59,87.05,2024,July,8,172
HPC41002382,SHRI SAI HP,SIKANDRABAD - RETAIL,UP-BULANDSHAHR,Uttar Pradesh,HPCL,D1,28.44,77.74,2024,July,28,44
HPC41002383,M/S ADHOC RAMBHAGAT HARIPRASAD DURG,BURDWAN - RETAIL,WB-PURBA BARDHAMAN,West Bengal,HPCL,C,23.26,87.86,2024,July,0,0
HPC41002384,MS/HSD TEJA SERVICE STATION,TIRUPATHI - RETAIL,AP-TIRUPATI,Andhra Pradesh (New),HPCL,D1,13.63,79.48,2024,July,63,71
HPC41002385,ADHIRAJ HP,GREATER NOIDA (WEST) -,UP-GAUTAM BUDH NAGAR,Uttar Pradesh,HPCL,B,28.56,77.45,2024,July,370,207
HPC41002386,M/S ALISHA FUEL STATION,BURDWAN-OML - RETAIL,WB-PURBA BARDHAMAN,West Bengal,HPCL,D1,23.22,87.89,2024,July,114,238
HPC41002388,QUALITY FUELS,MUZAFARNAGAR OML - RET,UP-MUZAFFARNAGAR,Uttar Pradesh,HPCL,D2,29.43,77.75,2024,July,10,70
HPC41002389,M/s JEMIX HP STATION   KALACHARA,KRISHNARAMPUR - RETAIL,WB-HOOGHLY,West Bengal,HPCL,D2,22.72,88.22,2024,July,54,42
HPC41002390,M/s SRI LAXMI NARASIMHA SWAMY FUELS,KODUMUR - RETAIL,AP-KURNOOL,Andhra Pradesh (New),HPCL,C,15.68,77.78,2024,July,42,52
HPC41002391,HAMARA PUMP   MCS DANKAUR,DANKAUR - RETAIL,UP-GAUTAM BUDH NAGAR,Uttar Pradesh,HPCL,C,28.36,77.57,2024,July,100,100
HPC41002392,SATYAJIT FILLING STATION,MANGURIA PURULIA OML - RETAIL,WB-PURULIA,West Bengal,HPCL,C,23.41,86.32,2024,July,5,15
HPC41002394,M/s K K K FUEL STATION,SARGUR - RETAIL,KA-CHAMARAJNAGAR,Karnataka,HPCL,D2,11.94,77.01,2024,July,43,69
HPC41002395,P K AUTOMOBILE,PURURULIA OML - RETAIL,WB-PURULIA,West Bengal,HPCL,C,23.53,86.52,2024,July,24,28
HPC41002396,MS/HSD HIGHWAY PETROCAR,JASRAT PUR - RETAIL,UP-MEERUT,Uttar Pradesh,HPCL,D1,29.17,77.72,2024,July,56,40
HPC41002398,M/s M F  FUELS,"JALAHALLI, BANGALORE - RETAIL",KA-BANGALORE-URB,Karnataka,HPCL,A,13.12,77.48,2024,July,35,25
HPC41002400,M/S ALINAGAR FILLING STATION,BHATAR - RETAIL,WB-PURBA BARDHAMAN,West Bengal,HPCL,D2,23.42,87.9,2024,July,28,112
HPC41002401,SHRI BALAJI HP,GUNNOR - RETAIL,UP-SAMBHAL,Uttar Pradesh,HPCL,D1,28.27,78.42,2024,July,36,60
HPC41002402,M/s  RSR FUEL STATION,GAURIBIDANUR - RETAIL,KA-CHIKKABALLAPURA,Karnataka,HPCL,D2,13.71,77.5,2024,July,70.5,201.5
HPC41002403,M/s SIVA PRASAD PETRO FUELS,PEDDATEKUR - RETAIL,AP-KURNOOL,Andhra Pradesh (New),HPCL,D1,15.72,78,2024,July,40,76
HPC41002404,RATANPUR FILLING CENTRE,DAMODARPUR - RETAIL,WB-BANKURA,West Bengal,HPCL,D2,23.11,87.07,2024,July,58,98
HPC41002406,PATHED AUTO FUELS,MIRZAPUR - RETAIL,UP-SAHARANPUR,Uttar Pradesh,HPCL,D2,30.26,77.63,2024,July,34,50
HPC41002407,M/s BISHNUPRIYA FILLING STATION,MUKTICHAK - RETAIL,WB-PASCHIM MEDINIPUR,West Bengal,HPCL,D2,22.52,87.43,2024,July,32,136
HPC41002409,M/s SRI ANNAPURNESHWARI FILLING STA,BANGALORE CENTRAL - RETAIL,KA-BANGALORE-URB,Karnataka,HPCL,A,12.88,77.65,2024,July,154,189
HPC41002410,M/S RADHIKA HP FILLING STATION,DEBAI - RETAIL,UP-BULANDSHAHR,Uttar Pradesh,HPCL,D2,28.23,78.2,2024,July,60,212
HPC41002411,M/S PADMABATI FILLING STATION  GUSK,AUSGRAM - RETAIL,WB-PURBA BARDHAMAN,West Bengal,HPCL,D1,23.51,87.74,2024,July,42,162
HPC41002412,M/s SHIVA SAI FILLING STATION  BELU,RAMAPURAM - RETAIL,AP-NANDYAL,Andhra Pradesh (New),HPCL,D1,15.11,78.12,2024,July,23,113
HPC41002413,M/s GRR FUELS,MANDYA - RETAIL,KA-MANDYA,Karnataka,HPCL,A,12.52,76.9,2024,July,138,44
HPC41002414,M/s NASHIBPUR SERVICE STATION   DIA,SHEORAPHULLI - RETAIL,WB-HOOGHLY,West Bengal,HPCL,D2,22.81,88.27,2024,July,63,121
HPC41002415,M/S HAMARA PUMP ALIGANJ,ALIGANJ II - RETAIL,UP-BAREILLY,Uttar Pradesh,HPCL,C,28.34,79.26,2024,July,38,70
HPC41002417,MSHSD KOUSTUBHA FUELS,TUMKUR - RETAIL,KA-TUMKUR,Karnataka,HPCL,C,13.32,77.11,2024,July,48,48
HPC41002418,M/s BABA DAMODAR FILLING STATION,KHIRPAI - RETAIL,WB-PASCHIM MEDINIPUR,West Bengal,HPCL,D2,22.74,87.6,2024,July,8,88
HPC41002419,KALSIYA FILLING STATION,BEHAT - RETAIL,UP-SAHARANPUR,Uttar Pradesh,HPCL,D2,30.14,77.62,2024,July,68,100
HPC41002420,M/s V R FILLING STATION  BUGGA,TUMMALAPENTA - RETAIL,AP-NANDYAL,Andhra Pradesh (New),HPCL,D1,15.01,78.04,2024,July,4,8
HPC41002421,M/s BHAVANI FUELS,"CHANDAPURA, BANGALORE - RETAIL",KA-BANGALORE-URB,Karnataka,HPCL,A,12.8,77.72,2024,July,29,341
HPC41002422,M/s MAA DWARIKACHANDI FILLING STATI,DWARHATTA - RETAIL,WB-HOOGHLY,West Bengal,HPCL,C,22.79,88.07,2024,July,36,60
HPC41002423,M/s  SRI BALAJI FUEL INN,ROYACHOTI - RETAIL,AP-ANNAMAYYA,Andhra Pradesh (New),HPCL,D2,14.06,78.74,2024,July,51,37
HPC41002424,SONY FILLING STATION,MIRZAPUR KAKRAUA - RETAIL,UP-SAMBHAL,Uttar Pradesh,HPCL,D2,28.66,78.42,2024,July,100,248
HPC41002425,M/s JHA FUELS  KHARAGPUR,KHARAGPUR - RETAIL,WB-PASCHIM MEDINIPUR,West Bengal,HPCL,C,22.34,87.34,2024,July,88,20
HPC41002426,M/s  SHREE MAHAKALIKAMBA PETROLEUM,CHIKBALAPUR - RETAIL,KA-CHIKKABALLAPURA,Karnataka,HPCL,D2,13.4,77.7,2024,July,62,86
HPC41002427,M/s SRI MANIKANTA FILLING STATION,PEDDACHAPPALI - RETAIL,AP-CUDDAPAH,Andhra Pradesh (New),HPCL,C,14.56,78.63,2024,July,0,0
HPC41002428,M/s KALIMATA SERVICE STATION,DAKSHIN DALHARA - RETAIL,WB-PURBA MEDINIPUR,West Bengal,HPCL,D1,22.25,87.9,2024,July,28,476
HPC41002429,M/S SHRI JAGESWAR HP,CHADPUR - RETAIL,UP-BAREILLY,Uttar Pradesh,HPCL,D2,28.25,79.35,2024,July,37.5,112.5
HPC41002430,M/s SRI GANDI ANJANEYA FILLING STAT,CHAKARAPETA - RETAIL,AP-CUDDAPAH,Andhra Pradesh (New),HPCL,C,14.26,78.5,2024,July,17,33
HPC41002432,M/s MITALI FILLINGS  GUYADAHA,GUYADAHA - RETAIL,WB-PASCHIM MEDINIPUR,West Bengal,HPCL,D2,22.74,87.4,2024,July,48,132
HPC41002433,M/s SRI BALAJI FILLING STATION,PORUMAMILA - RETAIL,AP-CUDDAPAH,Andhra Pradesh (New),HPCL,D1,15,78.99,2024,July,59,96
HPC41002435,M/S HAMARA PUMP PATWAI,PATWAI - RETAIL,UP-RAMPUR,Uttar Pradesh,HPCL,C,28.68,79.03,2024,July,33,75
HPC41002438,MSHSD SWAYAMJYOTHI FILLING STATION,TUMKUR - RETAIL,KA-TUMKUR,Karnataka,HPCL,C,13.35,77.13,2024,July,164,128
HPC41002439,MADHAV FILLING STATION,NOORPUR - RETAIL,UP-BIJNOR,Uttar Pradesh,HPCL,D2,29.17,78.39,2024,July,19,33
HPC41002440,M/s SRI SAI TIRUMALA FUELS    RAJAM,RAJAMPET - RETAIL,AP-ANNAMAYYA,Andhra Pradesh (New),HPCL,D2,14.2,79.16,2024,July,97,209
HPC41002441,SRI SHARADA JAYARAMAPPA FUEL STATIO,TUMKUR - RETAIL,KA-TUMKUR,Karnataka,HPCL,C,13.31,77.12,2024,July,30,58
HPC41002443,M/S HAMARA PUMP SRISAI BAHERI,BAHERI - RETAIL,UP-BAREILLY,Uttar Pradesh,HPCL,C,28.79,79.52,2024,July,32,28
HPC41002445,MSHSD HVG FUEL STATION,KUNIGAL - RETAIL,KA-TUMKUR,Karnataka,HPCL,D2,12.94,77.03,2024,July,30,72
HPC41002447,SURABHI AUTOMOBILES,MORADABAD - RETAIL,UP-MORADABAD,Uttar Pradesh,HPCL,B,28.81,78.79,2024,July,50,90
HPC41002448,M/s MAHAMATHA FUEL STATION,CHAMARAJA NAGAR - RETAIL,KA-CHAMARAJNAGAR,Karnataka,HPCL,D2,12.05,76.95,2024,July,16,32
HPC41002450,M/s B BASHEER KHAN FUEL STATION ray,ROYACHOTI - RETAIL,AP-ANNAMAYYA,Andhra Pradesh (New),HPCL,C,14.06,78.75,2024,July,59,31
HPC41002451,M/s BANASHANKARI FUEL HUB,BANGALORE CENTRAL - RETAIL,KA-BANGALORE-URB,Karnataka,HPCL,A,12.88,77.53,2024,July,32,38
HPC41002452,MS/HSD MANGALAM HP,KASNA - RETAIL,UP-GAUTAM BUDH NAGAR,Uttar Pradesh,HPCL,C,28.44,77.5,2024,July,140,300
HPC41002456,M/s  SRI SIDDESHWARA SWAMY FUEL STA,MALUR - RETAIL,KA-KOLAR,Karnataka,HPCL,D1,12.93,77.85,2024,July,35,177
HPC41002457,HASAN FILLING STATION,MAHMOODPUR MALI - RETAIL,UP-MORADABAD,Uttar Pradesh,HPCL,C,28.67,78.67,2024,July,76,68
HPC41002458,M/S SAI SAHITHI FILLING STATION SOM,SOMALA - RETAIL,AP-CHITTOOR,Andhra Pradesh (New),HPCL,D2,13.47,78.81,2024,July,21,33
HPC41002460,A S  HP FILLING STATION,THAKURDWARA - RETAIL,UP-MORADABAD,Uttar Pradesh,HPCL,D2,29.19,78.87,2024,July,35,63
HPC41002461,M/s N S PETROLEUMS,BIDARAHALLI - RETAIL,KA-BANGALORE-URB,Karnataka,HPCL,A,13.05,77.66,2024,July,53,33
HPC41002464,MS/HSD D V Fuels,SHAMLI - RETAIL,UP-SHAMLI,Uttar Pradesh,HPCL,D2,29.46,77.33,2024,July,69,71
HPC41002466,M/s DINESH FILLING STATION URUTUR,URUTUR - RETAIL,AP-CUDDAPAH,Andhra Pradesh (New),HPCL,C,14.57,78.51,2024,July,15,35
HPC41002469,M/s NEHRU SERVICE CENTRE,"YESHWANTAPUR, BANGALAORE(RETL) - RETAIL",KA-BANGALORE-URB,Karnataka,HPCL,A,13,77.52,2024,July,170,120
HPC41002472,HAYAT FILLING STATION,CHANDPUR - RETAIL,UP-BIJNOR,Uttar Pradesh,HPCL,D2,29.12,78.28,2024,July,36,132
HPC41002474,M/S HARSHNI PETRO PARK,TIRUPATHI - RETAIL,AP-TIRUPATI,Andhra Pradesh (New),HPCL,D2,13.62,79.49,2024,July,178,300
HPC41002475,M/s  HNS FUEL STATION,HUNEGAL VILLAGE - RETAIL,KA-CHIKKABALLAPURA,Karnataka,HPCL,D1,13.5,77.75,2024,July,102,668
HPC41002476,KING HP FUEL STATION,TAHARPUR - RETAIL,UP-MORADABAD,Uttar Pradesh,HPCL,C,28.74,78.73,2024,July,50,590
HPC41002478,M/s MARUTI FUEL STATION,RAGHUNATHPURA - RETAIL,KA-RAMNAGARA,Karnataka,HPCL,D1,13.05,77.14,2024,July,52,134
HPC41002479,M/s MAHENDRA FILLING STATION SANKAR,CUDAPAH CITY - RETAIL,AP-CUDDAPAH,Andhra Pradesh (New),HPCL,C,14.48,78.84,2024,July,15,4
HPC41002481,IMDAD HP FILLING STATION,RALI CHAUHAN - RETAIL,UP-MEERUT,Uttar Pradesh,HPCL,C,28.98,77.86,2024,July,44,44
HPC41002482,MSHSD SHREE SAI SHIVA FUEL STATION,BYALADAKERE - RETAIL,KA-TUMKUR,Karnataka,HPCL,D1,13,76.94,2024,July,41,165
HPC41002483,MS/HSD VENKATA SAI FILLING STATION,TIRUPATHI - RETAIL,AP-TIRUPATI,Andhra Pradesh (New),HPCL,C,13.65,79.44,2024,July,151,135
HPC41002485,SLAS FUEL DOOR DELIVERY PVT LTD,BANGALORE CENTRAL - RETAIL,KA-BANGALORE-URB,Karnataka,HPCL,-,0,0,2024,July,0,12
HPC41002486,MS/HSD D R  SHARMA FUEL CENTRE,KHIWANI - RETAIL,UP-MEERUT,Uttar Pradesh,HPCL,C,29.11,77.46,2024,July,0,0
HPC41002487,Ms SRI SAI LAKSHMI NARASIMHA SWAMY,UTTAKONDA - RETAIL,AP-NANDYAL,Andhra Pradesh (New),HPCL,C,15.29,77.86,2024,July,0,0
HPC41002489,M/s GOWRISHANKAR FUEL STATION,"KR PURAM, BANGALORE - RETAIL",KA-BANGALORE-URB,Karnataka,HPCL,A,13.03,77.66,2024,July,145,63
HPC41002490,SHRI NANAK HP FILLING STATION,AGWANPUR - RETAIL,UP-MORADABAD,Uttar Pradesh,HPCL,C,28.93,78.72,2024,July,40,44
HPC41002493,M/s TANK THUMBI FUELS PRIVATE LIMIT,BANGALORE CENTRAL - RETAIL,KA-BANGALORE-URB,Karnataka,HPCL,-,0,0,2024,July,0,0
HPC41002496,M/s ZIPFUEL SERVICES PRIVATE LIMITE,BANGALORE CENTRAL - RETAIL,KA-BANGALORE-URB,Karnataka,HPCL,-,0,0,2024,July,0,18
HPC41002498,MAHADEV FILLING STATION HP,THANABHAWAN - RETAIL,UP-SHAMLI,Uttar Pradesh,HPCL,D2,29.57,77.41,2024,July,101,235
HPC41002499,M/S MSHSD MOHAN NP ENTERPRISES,BANGALORE CENTRAL - RETAIL,KA-BANGALORE-URB,Karnataka,HPCL,A,12.99,77.68,2024,July,275,163
HPC41002504,M/s HP RAJA NAGESHWAR FS  Kundla,KUNDLA - RETAIL,RJ-JHALAWAR,Rajasthan,HPCL,C,23.96,75.5,2024,July,0,0
HPC41002505,MSHSD ADHOC SAPTHAGIRI FUEL PARK,SRINIVASAPURA - RETAIL,KA-KOLAR,Karnataka,HPCL,D1,13.34,78.21,2024,July,0,0
HPC41002508,M/s SRI NIMISHAMBAHA FUEL PARK,MADDUR - RETAIL,KA-MANDYA,Karnataka,HPCL,D1,12.57,77.01,2024,July,45,241
HPC41002519,M/s LAND MARK FUEL STATION,BANGARPET - RETAIL,KA-KOLAR,Karnataka,HPCL,D2,12.99,78.22,2024,July,114,152
HPC41002522,M/s  NIKHILESH FUEL PARK,GUDIBANDA - RETAIL,KA-CHIKKABALLAPURA,Karnataka,HPCL,D2,13.67,77.78,2024,July,12,36
HPC41002525,M/s DANI PETROLEUM,RAMNAGARAM - RETAIL,KA-RAMNAGARA,Karnataka,HPCL,C,12.72,77.28,2024,July,68,24
HPC41002528,M/s MYSORE PUTTAMMA FUEL PARK,BANDIHOLE - RETAIL,KA-MANDYA,Karnataka,HPCL,C,12.66,76.41,2024,July,28,32
HPC41002531,M/s MVR Filling Center,KOLAR - RETAIL,KA-KOLAR,Karnataka,HPCL,D2,13.23,78.16,2024,July,30,70
HPC41002535,M/s SHASHI FUEL STATION,YELEHANKA - RETAIL,KA-BANGALORE-URB,Karnataka,HPCL,A,13.09,77.54,2024,July,144,73
HPC41002538,M/s SRI RANGANATHA SWAMY FUEL SERVI,TYAMAGONDLU - RETAIL,KA-BANGALORE-RUR,Karnataka,HPCL,D1,13.16,77.32,2024,July,85,295
HPC41002541,M/s ADHOC SRI GANAPATHI SERVICE STA,MAGADI - RETAIL,KA-RAMNAGARA,Karnataka,HPCL,D2,12.95,77.23,2024,July,0,0
HPC41002544,M/s MATHRUSHREE FUEL STATION,KOWDHALLI - RETAIL,KA-CHAMARAJNAGAR,Karnataka,HPCL,D2,12.07,77.43,2024,July,20,40
HPC41002547,M/s ADHOC BALAJIS SIRA FUELS   SERV,CHIKBALAPUR - RETAIL,KA-CHIKKABALLAPURA,Karnataka,HPCL,C,13.41,77.73,2024,July,0,0
HPC41002551,M/s SRINIVASA KALYANA FUEL STATION,"BANNERGHATTA, BANGALORE - RETAIL",KA-BANGALORE-URB,Karnataka,HPCL,A,12.72,77.7,2024,July,111,126
HPC41002553,M/s Garuda Petroleum,"CHANDAPURA, BANGALORE - RETAIL",KA-BANGALORE-URB,Karnataka,HPCL,A,12.87,77.68,2024,July,133,105
HPC41002556,MS HSD ADHOC JANANI FUEL PARK,CHIKKANAYAKANAHALLI - RETAIL,KA-TUMKUR,Karnataka,HPCL,D2,13.51,76.58,2024,July,0,0
HPC41002558,M/s Geethaa Fuel Service Station,"HENNUR, BANGALORE - RETAIL",KA-BANGALORE-URB,Karnataka,HPCL,A,13.15,77.68,2024,July,84,226
HPC41002634,SIVA SAI FILLING STATION,CHUKKALUR - RETAIL,AP-ANANTAPUR,Andhra Pradesh (New),HPCL,D2,14.94,77.99,2024,July,29,69
HPC41002637,LAKSHMI NARASIMHA FUELS,NANDIVARAGAM - RETAIL,AP-NANDYAL,Andhra Pradesh (New),HPCL,C,15.42,78.32,2024,July,12,36
HPC41002666,M/s MALA SERVICE STATION  Aklera,AKLERA - RETAIL,RJ-JHALAWAR,Rajasthan,HPCL,D2,24.41,76.58,2024,July,70,70
HPC41002669,M/s MAMTA FILLING STATION  GHODI TE,DANPUR - RETAIL,RJ-BANSAWARA,Rajasthan,HPCL,C,23.63,74.67,2024,July,55,25
HPC41002672,M/s PATEL FILLING STATION,UDAIPUR II - RETAIL,RJ-UDAIPUR,Rajasthan,HPCL,B,24.55,73.75,2024,July,25,35
HPC41002675,M/s KARNI PETROLEUM BAGHERA,KEKRI - RETAIL,RJ-AJMER,Rajasthan,HPCL,C,26.02,75.29,2024,July,30,270
HPC41002680,M/s SHRIMAT PETRO DIESEL PUMP  MOR,MOR - RETAIL,RJ-TONK,Rajasthan,HPCL,D2,26.15,75.42,2024,July,16,8
HPC41002683,M/s B K PETROL PUMP  PRANHERA,KEKRI - RETAIL,RJ-AJMER,Rajasthan,HPCL,D2,25.89,75.11,2024,July,16,32
HPC41002686,M/s RIDDHIMA FILLING STATION  NAHAR,NAHAR GARH - RETAIL,RJ-BARAN,Rajasthan,HPCL,B,24.93,76.84,2024,July,30,30
HPC41002689,M/s SHRI BHAIRAW PETROLEUM  NATHADI,NATHRI - RETAIL,RJ-TONK,Rajasthan,HPCL,C,26.27,75.72,2024,July,25,35
HPC41002692,JAI AMBE PETROLEUM,GADHI - RETAIL,RJ-BANSAWARA,Rajasthan,HPCL,C,23.5,74.18,2024,July,37,75
HPC41002695,M/s VARDHMAN PETROLEUM,SALUMBAR - RETAIL,RJ-UDAIPUR,Rajasthan,HPCL,D2,24.17,74.05,2024,July,27,45
HPC41002698,M/s GARG PETROLEUM  LAVA,LAWA - RETAIL,RJ-TONK,Rajasthan,HPCL,C,26.35,75.57,2024,July,25,35
HPC41002701,M/s SHRI CHARBHUJA FILLINGSTATION B,BORADA - RETAIL,RJ-AJMER,Rajasthan,HPCL,D2,26.19,75.04,2024,July,13,25
HPC41002704,M/s SHANTI SAINI FILLING STATION BE,BEAWAR - RETAIL,RJ-BEAWAR,Rajasthan,HPCL,C,26.11,74.32,2024,July,96,64
HPC41002707,M/s SHIVASHAKTHI FUELS STATION,"CHANDRA LAYOUT-KENGERI, B'LORE - RETAIL",KA-BANGALORE-URB,Karnataka,HPCL,A,13.01,77.47,2024,July,60,64
HPC41002709,SHRI SHIV GANPATI PETROLEUM,KAPASAN - RETAIL,RJ-CHITORGARH,Rajasthan,HPCL,C,24.8,74.32,2024,July,24,24
HPC41002711,M/s JAYASHREE FUEL PARK,JAKKANAHALLI - RETAIL,KA-MANDYA,Karnataka,HPCL,D2,12.68,76.65,2024,July,24,36
HPC41002713,MSHSD SHRI RAMDOOT FILLING STATION,SIMILIYA - RETAIL,RJ-KOTA,Rajasthan,HPCL,D1,25.17,76.1,2024,July,20,148
HPC41002715,MSHSD SUDHARMA POWER POINT,KUNIGAL - RETAIL,KA-TUMKUR,Karnataka,HPCL,D2,13.03,77.03,2024,July,38,42
HPC41002717,M/s NIRMAL FILLING STATION,SALERA KHORD - RETAIL,RJ-UDAIPUR,Rajasthan,HPCL,D2,24.82,73.96,2024,July,31.5,40.5
HPC41002718,MSHSD SRI SAI K M FUELS,SIRA - RETAIL,KA-TUMKUR,Karnataka,HPCL,D1,13.75,76.88,2024,July,16,56
HPC41002721,MSHSD P K  FUEL JUNCTION,TUMKUR - RETAIL,KA-TUMKUR,Karnataka,HPCL,C,13.32,77.09,2024,July,79,81
HPC41002722,M/s EKLINGNATH FILLING STATION,GHASA - RETAIL,RJ-UDAIPUR,Rajasthan,HPCL,C,24.77,73.83,2024,July,30,50
HPC41002725,M/s VRUDHI PETROL BUNK,RAMNAGARAM - RETAIL,KA-RAMNAGARA,Karnataka,HPCL,C,12.79,77.31,2024,July,32,40
HPC41002726,M/s YASH PETROLEUM BHARNA,BHARNA - RETAIL,RJ-TONK,Rajasthan,HPCL,D1,25.97,75.65,2024,July,20,60
HPC41002728,M/s SRI SAI FUEL POINT,BETHAMANGALA - RETAIL,KA-KOLAR,Karnataka,HPCL,D1,12.98,78.47,2024,July,100,1156
HPC41002731,M/s R R FILLING STATION  ARAIN,ARAIN - RETAIL,RJ-AJMER,Rajasthan,HPCL,D2,26.44,75.03,2024,July,74,117
HPC41002734,TIRUPATI FILLING STATION,NIMBAHERA - RETAIL,RJ-CHITORGARH,Rajasthan,HPCL,D1,24.6,74.67,2024,July,25,495
HPC41002737,M/s T J PETROLEUM,KR PET - RETAIL,KA-MANDYA,Karnataka,HPCL,D2,12.67,76.5,2024,July,24,28
HPC41002738,M/s SUSHIL FILLING STATION  CHAINPU,CHAINPURA - RETAIL,RJ-TONK,Rajasthan,HPCL,D1,26.4,75.94,2024,July,32,150
HPC41002740,M/s JAYA JANYA FUEL STATION,MALAVALI - RETAIL,KA-MANDYA,Karnataka,HPCL,D2,12.4,77.05,2024,July,49,83
HPC41002743,M/s G S FILLING STATION,UDAIPUR - RETAIL,RJ-UDAIPUR,Rajasthan,HPCL,B,24.6,73.75,2024,July,75,213
HPC41002745,M/s  SAT FUEL PARK,BAGEPALLY - RETAIL,KA-CHIKKABALLAPURA,Karnataka,HPCL,D1,13.76,77.79,2024,July,112,592
HPC41002747,M/s V C PETROLEUM,JHADOL - RETAIL,RJ-UDAIPUR,Rajasthan,HPCL,D2,24.26,73.38,2024,July,20,20
HPC41002748,M/S HARI HARA FUELS  HONGASANDRA,BANGALORE CENTRAL - RETAIL,KA-BANGALORE-URB,Karnataka,HPCL,A,12.9,77.62,2024,July,310,98
HPC41002751,M/s ANNPURANA SERVICE STATION  Anta,BAMORI - RETAIL,RJ-BARAN,Rajasthan,HPCL,D1,25.15,76.27,2024,July,55,65
